Index,Time,Temperature,DO
382,21:19:32,33,5.35
383,21:19:37,33,5.35
384,21:19:42,33,5.34
385,21:19:47,33,5.35
386,21:19:52,33,5.34
387,21:19:57,33,5.33
388,21:20:02,33,5.33
389,21:20:07,33,5.32
390,21:20:12,33,5.32
391,21:20:17,33,5.32
392,21:20:22,33,5.32
393,21:20:27,33,5.32
394,21:20:32,33,5.32
395,21:20:37,33,5.31
396,21:20:42,33,5.3
397,21:20:47,33,5.3
398,21:20:52,33,5.3
399,21:20:57,33,5.29
400,21:21:02,33,5.28
401,21:21:07,33,5.28
402,21:21:12,33,5.28
403,21:21:17,33,5.28
404,21:21:22,33,5.28
405,21:21:27,33,5.28
406,21:21:32,33,5.27
407,21:21:37,33,5.27
408,21:21:42,32.9,5.27
409,21:21:47,32.9,5.27
410,21:21:52,32.9,5.26
411,21:21:57,32.9,5.26
412,21:22:02,32.9,5.25
413,21:22:07,32.9,5.25
414,21:22:12,32.9,5.25
415,21:22:17,32.9,5.25
416,21:22:22,32.9,5.24
417,21:22:27,32.9,5.24
418,21:22:32,32.9,5.24
419,21:22:37,32.9,5.24
420,21:22:42,32.9,5.23
421,21:22:47,32.9,5.23
422,21:22:52,32.9,5.23
423,21:22:57,32.9,5.23
424,21:23:02,32.9,5.23
425,21:23:07,32.9,5.22
426,21:23:12,32.9,5.22
427,21:23:17,32.9,5.21
428,21:23:22,32.9,5.21
429,21:23:27,32.9,5.21
430,21:23:32,32.9,5.21
431,21:23:37,32.9,5.2
432,21:23:42,32.9,5.2
433,21:23:47,32.9,5.2
434,21:23:52,32.9,5.19
435,21:23:57,32.9,5.19
436,21:24:02,32.9,5.18
437,21:24:07,32.9,5.18
438,21:24:12,32.9,5.18
439,21:24:17,32.9,5.18
440,21:24:22,32.9,5.17
441,21:24:27,32.9,5.16
442,21:24:32,32.9,5.16
443,21:24:37,32.9,5.16
444,21:24:42,32.9,5.16
445,21:24:47,32.8,5.16
446,21:24:52,32.8,5.15
447,21:24:57,32.8,5.15
448,21:25:02,32.8,5.15
449,21:25:07,32.8,5.14
450,21:25:12,32.8,5.15
451,21:25:17,32.8,5.14
452,21:25:22,32.8,5.14
453,21:25:27,32.8,5.14
454,21:25:32,32.8,5.13
455,21:25:37,32.8,5.13
456,21:25:42,32.8,5.13
457,21:25:47,32.8,5.13
458,21:25:52,32.8,5.12
459,21:25:57,32.8,5.11
460,21:26:02,32.8,5.12
461,21:26:07,32.8,5.12
462,21:26:12,32.8,5.12
463,21:26:17,32.8,5.12
464,21:26:22,32.8,5.11
465,21:26:27,32.8,5.1
466,21:26:32,32.8,5.1
467,21:26:37,32.8,5.1
468,21:26:42,32.8,5.1
469,21:26:47,32.8,5.09
470,21:26:52,32.8,5.09
471,21:26:57,32.8,5.09
472,21:27:02,32.7,5.09
473,21:27:07,32.7,5.09
474,21:27:12,32.7,5.09
475,21:27:17,32.7,5.08
476,21:27:22,32.7,5.07
477,21:27:27,32.7,5.07
478,21:27:32,32.7,5.06
479,21:27:37,32.7,5.07
480,21:27:42,32.7,5.06
481,21:27:47,32.7,5.06
482,21:27:52,32.7,5.06
483,21:27:57,32.7,5.06
484,21:28:02,32.7,5.05
485,21:28:07,32.7,5.05
486,21:28:12,32.7,5.05
487,21:28:17,32.7,5.05
488,21:28:22,32.7,5.05
489,21:28:27,32.7,5.04
490,21:28:32,32.7,5.04
491,21:28:37,32.7,5.03
492,21:28:42,32.7,5.03
493,21:28:47,32.7,5.02
494,21:28:52,32.7,5.02
495,21:28:57,32.7,5.02
496,21:29:02,32.7,5.02
497,21:29:07,32.7,5.02
498,21:29:12,32.7,5.02
499,21:29:17,32.7,5.02
500,21:29:22,32.6,5.01
501,21:29:27,32.6,5.01
502,21:29:32,32.6,5.01
503,21:29:37,32.6,5.01
504,21:29:42,32.6,5
505,21:29:47,32.6,5
506,21:29:52,32.6,4.99
507,21:29:57,32.6,4.99
508,21:30:02,32.6,4.99
509,21:30:07,32.6,4.99
510,21:30:12,32.6,4.98
511,21:30:17,32.6,4.98
512,21:30:22,32.6,4.98
513,21:30:27,32.6,4.98
514,21:30:32,32.6,4.98
515,21:30:37,32.6,4.97
516,21:30:42,32.6,4.97
517,21:30:47,32.6,4.97
518,21:30:52,32.6,4.97
519,21:30:57,32.6,4.96
520,21:31:02,32.6,4.96
521,21:31:07,32.6,4.96
522,21:31:12,32.6,4.96
523,21:31:17,32.6,4.95
524,21:31:22,32.6,4.95
525,21:31:27,32.6,4.94
526,21:31:32,32.6,4.94
527,21:31:37,32.6,4.94
528,21:31:42,32.6,4.94
529,21:31:47,32.6,4.94
530,21:31:52,32.6,4.93
531,21:31:57,32.6,4.93
532,21:32:02,32.6,4.93
533,21:32:07,32.6,4.93
534,21:32:12,32.6,4.92
535,21:32:17,32.6,4.92
536,21:32:22,32.6,4.92
537,21:32:27,32.6,4.92
538,21:32:32,32.6,4.92
539,21:32:37,32.6,4.91
540,21:32:42,32.6,4.91
541,21:32:47,32.6,4.91
542,21:32:52,32.6,4.9
543,21:32:57,32.6,4.9
544,21:33:02,32.6,4.9
545,21:33:07,32.6,4.9
546,21:33:12,32.6,4.9
547,21:33:17,32.6,4.9
548,21:33:22,32.6,4.89
549,21:33:27,32.5,4.89
550,21:33:32,32.5,4.89
551,21:33:37,32.5,4.88
552,21:33:42,32.5,4.88
553,21:33:47,32.5,4.88
554,21:33:52,32.5,4.88
555,21:33:57,32.5,4.88
556,21:34:02,32.5,4.87
557,21:34:07,32.5,4.87
558,21:34:12,32.5,4.87
559,21:34:17,32.5,4.86
560,21:34:22,32.5,4.86
561,21:34:27,32.5,4.86
562,21:34:32,32.5,4.86
563,21:34:37,32.5,4.85
564,21:34:42,32.5,4.85
565,21:34:47,32.5,4.85
566,21:34:52,32.5,4.84
567,21:34:57,32.5,4.84
568,21:35:02,32.5,4.84
569,21:35:07,32.5,4.84
570,21:35:12,32.5,4.83
571,21:35:17,32.5,4.83
572,21:35:22,32.5,4.83
573,21:35:27,32.5,4.83
574,21:35:32,32.5,4.83
575,21:35:37,32.5,4.83
576,21:35:42,32.5,4.83
577,21:35:47,32.5,4.83
578,21:35:52,32.5,4.82
579,21:35:57,32.5,4.82
580,21:36:02,32.5,4.81
581,21:36:07,32.5,4.81
582,21:36:12,32.5,4.81
583,21:36:17,32.5,4.81
584,21:36:22,32.5,4.81
585,21:36:27,32.5,4.8
586,21:36:32,32.5,4.8
587,21:36:37,32.5,4.8
588,21:36:42,32.5,4.8
589,21:36:47,32.5,4.79
590,21:36:52,32.5,4.79
591,21:36:57,32.5,4.79
592,21:37:02,32.5,4.79
593,21:37:07,32.5,4.79
594,21:37:12,32.5,4.79
595,21:37:17,32.5,4.78
596,21:37:22,32.5,4.78
597,21:37:27,32.5,4.77
598,21:37:32,32.5,4.77
599,21:37:37,32.5,4.77
600,21:37:42,32.5,4.77
601,21:37:47,32.4,4.77
602,21:37:52,32.5,4.77
603,21:37:57,32.5,4.77
604,21:38:02,32.4,4.76
605,21:38:07,32.4,4.76
606,21:38:12,32.5,4.76
607,21:38:17,32.4,4.76
608,21:38:22,32.4,4.75
609,21:38:27,32.4,4.75
610,21:38:32,32.4,4.75
611,21:38:37,32.4,4.75
612,21:38:42,32.4,4.75
613,21:38:47,32.4,4.74
614,21:38:52,32.4,4.74
615,21:38:57,32.4,4.74
616,21:39:02,32.4,4.74
617,21:39:07,32.4,4.73
618,21:39:12,32.4,4.73
619,21:39:17,32.4,4.73
620,21:39:22,32.4,4.72
621,21:39:27,32.4,4.72
622,21:39:32,32.4,4.72
623,21:39:37,32.4,4.71
624,21:39:42,32.4,4.71
625,21:39:47,32.4,4.71
626,21:39:52,32.4,4.71
627,21:39:57,32.4,4.71
628,21:40:02,32.4,4.71
629,21:40:07,32.4,4.71
630,21:40:12,32.4,4.7
631,21:40:17,32.4,4.7
632,21:40:22,32.4,4.69
633,21:40:27,32.4,4.69
634,21:40:32,32.4,4.68
635,21:40:37,32.4,4.68
636,21:40:42,32.4,4.68
637,21:40:47,32.4,4.68
638,21:40:52,32.4,4.68
639,21:40:57,32.4,4.68
640,21:41:02,32.4,4.68
641,21:41:07,32.4,4.67
642,21:41:12,32.4,4.67
643,21:41:17,32.4,4.67
644,21:41:22,32.4,4.67
645,21:41:27,32.4,4.67
646,21:41:32,32.4,4.67
647,21:41:37,32.4,4.66
648,21:41:42,32.4,4.66
649,21:41:47,32.4,4.66
650,21:41:52,32.4,4.66
651,21:41:57,32.4,4.65
652,21:42:02,32.4,4.64
653,21:42:07,32.4,4.64
654,21:42:12,32.4,4.65
655,21:42:17,32.4,4.65
656,21:42:22,32.4,4.64
657,21:42:27,32.4,4.64
658,21:42:32,32.4,4.64
659,21:42:37,32.4,4.64
660,21:42:42,32.4,4.64
661,21:42:47,32.4,4.63
662,21:42:52,32.4,4.63
663,21:42:57,32.4,4.63
664,21:43:02,32.4,4.62
665,21:43:07,32.4,4.62
666,21:43:12,32.4,4.62
667,21:43:17,32.4,4.61
668,21:43:22,32.4,4.61
669,21:43:27,32.4,4.61
670,21:43:32,32.4,4.61
671,21:43:37,32.4,4.61
672,21:43:42,32.4,4.61
673,21:43:47,32.4,4.6
674,21:43:52,32.4,4.6
675,21:43:57,32.4,4.6
676,21:44:02,32.4,4.6
677,21:44:07,32.4,4.6
678,21:44:12,32.4,4.6
679,21:44:17,32.4,4.59
680,21:44:22,32.4,4.59
681,21:44:27,32.4,4.59
682,21:44:32,32.4,4.59
683,21:44:37,32.4,4.59
684,21:44:42,32.4,4.58
685,21:44:47,32.4,4.58
686,21:44:52,32.4,4.58
687,21:44:57,32.4,4.58
688,21:45:02,32.4,4.57
689,21:45:07,32.4,4.57
690,21:45:12,32.4,4.57
691,21:45:17,32.4,4.56
692,21:45:22,32.4,4.56
693,21:45:27,32.4,4.56
694,21:45:32,32.4,4.56
695,21:45:37,32.4,4.56
696,21:45:42,32.4,4.56
697,21:45:47,32.4,4.55
698,21:45:52,32.4,4.56
699,21:45:57,32.3,4.56
700,21:46:02,32.3,4.56
701,21:46:07,32.3,4.55
702,21:46:12,32.4,4.54
703,21:46:17,32.3,4.54
704,21:46:22,32.3,4.54
705,21:46:27,32.3,4.54
706,21:46:32,32.3,4.54
707,21:46:37,32.3,4.54
708,21:46:42,32.3,4.53
709,21:46:47,32.3,4.53
710,21:46:52,32.3,4.53
711,21:46:57,32.3,4.53
712,21:47:02,32.3,4.53
713,21:47:07,32.3,4.53
714,21:47:12,32.3,4.52
715,21:47:17,32.3,4.52
716,21:47:22,32.3,4.52
717,21:47:27,32.3,4.52
718,21:47:32,32.3,4.51
719,21:47:37,32.3,4.51
720,21:47:42,32.3,4.5
721,21:47:47,32.3,4.5
722,21:47:52,32.3,4.5
723,21:47:57,32.3,4.5
724,21:48:02,32.3,4.5
725,21:48:07,32.3,4.49
726,21:48:12,32.3,4.5
727,21:48:17,32.3,4.5
728,21:48:22,32.3,4.49
729,21:48:27,32.3,4.49
730,21:48:32,32.3,4.49
731,21:48:37,32.3,4.48
732,21:48:42,32.3,4.47
733,21:48:47,32.4,4.47
734,21:48:52,32.3,4.47
735,21:48:57,32.3,4.48
736,21:49:02,32.3,4.48
737,21:49:07,32.3,4.48
738,21:49:12,32.4,4.47
739,21:49:17,32.4,4.47
740,21:49:22,32.4,4.47
741,21:49:27,32.4,4.47
742,21:49:32,32.4,4.46
743,21:49:37,32.4,4.46
744,21:49:42,32.4,4.46
745,21:49:47,32.3,4.46
746,21:49:52,32.3,4.46
747,21:49:57,32.4,4.45
748,21:50:02,32.4,4.45
749,21:50:07,32.4,4.45
750,21:50:12,32.3,4.45
751,21:50:17,32.3,4.45
752,21:50:22,32.3,4.44
753,21:50:27,32.3,4.44
754,21:50:32,32.3,4.44
755,21:50:37,32.3,4.44
756,21:50:42,32.3,4.43
757,21:50:47,32.3,4.43
758,21:50:52,32.3,4.43
759,21:50:57,32.3,4.43
760,21:51:02,32.3,4.42
761,21:51:07,32.3,4.43
762,21:51:12,32.3,4.43
763,21:51:17,32.3,4.43
764,21:51:22,32.3,4.42
765,21:51:27,32.3,4.41
766,21:51:32,32.3,4.41
767,21:51:37,32.3,4.41
768,21:51:42,32.3,4.41
769,21:51:47,32.3,4.41
770,21:51:52,32.3,4.41
771,21:51:57,32.3,4.41
772,21:52:02,32.3,4.41
773,21:52:07,32.3,4.4
774,21:52:12,32.3,4.4
775,21:52:17,32.3,4.4
776,21:52:22,32.3,4.4
777,21:52:27,32.3,4.4
778,21:52:32,32.3,4.4
779,21:52:37,32.3,4.39
