Index,Time,Temperature,DO
95,16:15:25,31.6,5.9
96,16:15:30,31.6,5.88
97,16:15:35,31.6,5.86
98,16:15:40,31.6,5.83
99,16:15:45,31.6,5.83
100,16:15:50,31.6,5.8
101,16:15:55,31.6,5.79
102,16:16:00,31.6,5.76
103,16:16:05,31.6,5.75
104,16:16:10,31.6,5.73
105,16:16:15,31.6,5.72
106,16:16:20,31.6,5.7
107,16:16:25,31.6,5.68
108,16:16:30,31.6,5.67
109,16:16:35,31.6,5.65
110,16:16:40,31.6,5.63
111,16:16:45,31.6,5.61
112,16:16:50,31.6,5.59
113,16:16:55,31.6,5.58
114,16:17:00,31.6,5.56
115,16:17:05,31.6,5.55
116,16:17:10,31.6,5.53
117,16:17:15,31.6,5.51
118,16:17:20,31.6,5.51
119,16:17:25,31.6,5.48
120,16:17:30,31.6,5.47
121,16:17:35,31.6,5.45
122,16:17:40,31.6,5.43
123,16:17:45,31.6,5.42
124,16:17:50,31.6,5.4
125,16:17:55,31.6,5.38
126,16:18:00,31.6,5.36
127,16:18:05,31.6,5.34
128,16:18:10,31.7,5.32
129,16:18:15,31.6,5.31
130,16:18:20,31.6,5.29
131,16:18:25,31.6,5.27
132,16:18:30,31.6,5.26
133,16:18:35,31.7,5.24
134,16:18:40,31.7,5.23
135,16:18:45,31.7,5.21
136,16:18:50,31.7,5.19
137,16:18:55,31.7,5.18
138,16:19:00,31.7,5.17
139,16:19:05,31.7,5.14
140,16:19:10,31.7,5.14
141,16:19:15,31.7,5.11
142,16:19:20,31.7,5.1
143,16:19:25,31.7,5.09
144,16:19:30,31.7,5.07
145,16:19:35,31.7,5.05
146,16:19:40,31.7,5.03
147,16:19:45,31.7,5.01
148,16:19:50,31.7,4.99
149,16:19:55,31.7,4.98
150,16:20:00,31.7,4.96
151,16:20:05,31.7,4.95
152,16:20:10,31.7,4.93
153,16:20:15,31.7,4.91
154,16:20:20,31.7,4.9
155,16:20:25,31.7,4.88
156,16:20:30,31.7,4.87
157,16:20:35,31.7,4.85
158,16:20:40,31.7,4.84
159,16:20:45,31.7,4.82
160,16:20:50,31.7,4.8
161,16:20:55,31.7,4.79
162,16:21:00,31.7,4.77
163,16:21:05,31.7,4.75
164,16:21:10,31.7,4.74
165,16:21:15,31.7,4.72
166,16:21:20,31.7,4.7
167,16:21:25,31.7,4.69
168,16:21:30,31.7,4.67
169,16:21:35,31.7,4.66
170,16:21:40,31.7,4.64
171,16:21:45,31.7,4.63
172,16:21:50,31.7,4.61
173,16:21:55,31.7,4.59
174,16:22:00,31.7,4.58
175,16:22:05,31.7,4.56
176,16:22:10,31.7,4.54
177,16:22:15,31.7,4.52
178,16:22:20,31.7,4.51
179,16:22:25,31.7,4.5
180,16:22:30,31.7,4.49
181,16:22:35,31.7,4.47
182,16:22:40,31.7,4.46
183,16:22:45,31.7,4.45
184,16:22:50,31.7,4.43
185,16:22:55,31.7,4.41
186,16:23:00,31.7,4.4
187,16:23:05,31.7,4.39
188,16:23:10,31.7,4.37
189,16:23:15,31.7,4.35
190,16:23:20,31.7,4.33
191,16:23:25,31.7,4.32
192,16:23:30,31.7,4.3
193,16:23:35,31.7,4.3
194,16:23:40,31.7,4.28
195,16:23:45,31.7,4.26
196,16:23:50,31.7,4.25
197,16:23:55,31.7,4.23
198,16:24:00,31.7,4.21
199,16:24:05,31.7,4.2
200,16:24:10,31.7,4.19
201,16:24:15,31.7,4.18
202,16:24:20,31.7,4.16
203,16:24:25,31.7,4.14
204,16:24:30,31.7,4.13
205,16:24:35,31.7,4.11
206,16:24:40,31.7,4.1
207,16:24:45,31.7,4.09
208,16:24:50,31.7,4.07
209,16:24:55,31.7,4.06
210,16:25:00,31.7,4.05
211,16:25:05,31.7,4.02
212,16:25:10,31.7,4.01
213,16:25:15,31.7,4
214,16:25:20,31.7,3.98
215,16:25:25,31.7,3.97
216,16:25:30,31.7,3.96
217,16:25:35,31.7,3.94
218,16:25:40,31.7,3.92
219,16:25:45,31.7,3.91
220,16:25:50,31.7,3.9
221,16:25:55,31.7,3.89
222,16:26:00,31.7,3.88
223,16:26:05,31.7,3.85
224,16:26:10,31.7,3.84
225,16:26:15,31.7,3.83
226,16:26:20,31.7,3.82
227,16:26:25,31.7,3.8
228,16:26:30,31.7,3.79
229,16:26:35,31.7,3.77
230,16:26:40,31.7,3.76
231,16:26:45,31.7,3.74
232,16:26:50,31.7,3.73
233,16:26:55,31.7,3.72
234,16:27:00,31.7,3.7
235,16:27:05,31.7,3.69
236,16:27:10,31.7,3.67
237,16:27:15,31.7,3.65
238,16:27:20,31.7,3.64
239,16:27:25,31.7,3.63
240,16:27:30,31.7,3.61
241,16:27:35,31.7,3.6
242,16:27:40,31.7,3.58
243,16:27:45,31.7,3.58
244,16:27:50,31.7,3.57
245,16:27:55,31.7,3.55
246,16:28:00,31.7,3.53
247,16:28:05,31.7,3.52
248,16:28:10,31.7,3.51
249,16:28:15,31.7,3.5
250,16:28:20,31.7,3.48
251,16:28:25,31.7,3.47
252,16:28:30,31.7,3.45
253,16:28:35,31.7,3.44
254,16:28:40,31.7,3.43
255,16:28:45,31.7,3.41
256,16:28:50,31.7,3.41
257,16:28:55,31.7,3.39
258,16:29:00,31.7,3.37
259,16:29:05,31.7,3.36
260,16:29:10,31.7,3.34
261,16:29:15,31.8,3.33
262,16:29:20,31.8,3.33
263,16:29:25,31.8,3.31
264,16:29:30,31.8,3.3
265,16:29:35,31.8,3.29
266,16:29:40,31.8,3.27
267,16:29:45,31.8,3.26
268,16:29:50,31.7,3.25
269,16:29:55,31.7,3.23
270,16:30:00,31.8,3.22
271,16:30:05,31.8,3.2
272,16:30:10,31.8,3.19
273,16:30:15,31.8,3.18
274,16:30:20,31.8,3.17
275,16:30:25,31.8,3.15
276,16:30:30,31.8,3.14
277,16:30:35,31.8,3.12
278,16:30:40,31.8,3.11
279,16:30:45,31.8,3.1
280,16:30:50,31.8,3.08
281,16:30:55,31.8,3.07
282,16:31:00,31.8,3.07
283,16:31:05,31.8,3.05
284,16:31:10,31.8,3.04
285,16:31:15,31.8,3.03
286,16:31:20,31.8,3.02
287,16:31:25,31.8,3
288,16:31:30,31.8,2.99
289,16:31:35,31.8,2.97
290,16:31:40,31.8,2.96
291,16:31:45,31.8,2.95
292,16:31:50,31.8,2.93
293,16:31:55,31.8,2.92
294,16:32:00,31.8,2.91
295,16:32:05,31.8,2.9
296,16:32:10,31.8,2.89
297,16:32:15,31.8,2.87
298,16:32:20,31.8,2.86
299,16:32:25,31.8,2.85
300,16:32:30,31.8,2.84
301,16:32:35,31.8,2.82
302,16:32:40,31.8,2.81
303,16:32:45,31.8,2.8
304,16:32:50,31.8,2.78
305,16:32:55,31.8,2.77
306,16:33:00,31.8,2.76
307,16:33:05,31.8,2.75
308,16:33:10,31.8,2.74
309,16:33:15,31.8,2.72
310,16:33:20,31.8,2.71
311,16:33:25,31.8,2.7
312,16:33:30,31.8,2.69
313,16:33:35,31.8,2.67
314,16:33:40,31.8,2.66
315,16:33:45,31.8,2.65
316,16:33:50,31.8,2.64
317,16:33:55,31.8,2.63
318,16:34:00,31.8,2.62
319,16:34:05,31.8,2.61
320,16:34:10,31.8,2.6
321,16:34:15,31.8,2.58
322,16:34:20,31.8,2.57
323,16:34:25,31.8,2.56
324,16:34:30,31.8,2.55
325,16:34:35,31.8,2.53
326,16:34:40,31.8,2.52
327,16:34:45,31.8,2.51
328,16:34:50,31.8,2.5
329,16:34:55,31.8,2.49
330,16:35:00,31.8,2.47
331,16:35:05,31.8,2.46
332,16:35:10,31.8,2.45
333,16:35:15,31.8,2.44
334,16:35:20,31.8,2.43
335,16:35:25,31.8,2.42
336,16:35:30,31.8,2.4
337,16:35:35,31.8,2.39
338,16:35:40,31.8,2.38
339,16:35:45,31.8,2.37
340,16:35:50,31.8,2.36
341,16:35:55,31.8,2.34
342,16:36:00,31.8,2.33
343,16:36:05,31.8,2.32
344,16:36:10,31.8,2.31
345,16:36:15,31.8,2.3
346,16:36:20,31.8,2.29
347,16:36:25,31.8,2.27
348,16:36:30,31.8,2.26
349,16:36:35,31.8,2.25
350,16:36:40,31.8,2.24
351,16:36:45,31.8,2.23
352,16:36:50,31.8,2.22
353,16:36:55,31.8,2.21
354,16:37:00,31.8,2.2
355,16:37:05,31.8,2.19
356,16:37:10,31.8,2.18
357,16:37:15,31.8,2.16
358,16:37:20,31.8,2.15
359,16:37:25,31.8,2.14
360,16:37:30,31.8,2.13
361,16:37:35,31.8,2.12
362,16:37:40,31.8,2.11
363,16:37:45,31.8,2.1
364,16:37:50,31.8,2.08
365,16:37:55,31.8,2.08
366,16:38:00,31.8,2.06
367,16:38:05,31.8,2.05
368,16:38:10,31.8,2.04
369,16:38:15,31.8,2.03
370,16:38:20,31.8,2.02
371,16:38:25,31.8,2.01
372,16:38:30,31.8,2
373,16:38:35,31.8,1.99
374,16:38:40,31.8,1.98
375,16:38:45,31.8,1.97
376,16:38:50,31.8,1.95
377,16:38:55,31.8,1.94
378,16:39:00,31.8,1.93
379,16:39:05,31.8,1.92
380,16:39:10,31.8,1.91
381,16:39:15,31.8,1.9
382,16:39:20,31.8,1.89
383,16:39:25,31.8,1.88
384,16:39:30,31.8,1.87
385,16:39:35,31.8,1.86
386,16:39:40,31.8,1.85
387,16:39:45,31.8,1.84
388,16:39:50,31.8,1.83
389,16:39:55,31.8,1.81
390,16:40:00,31.8,1.8
391,16:40:05,31.8,1.79
392,16:40:10,31.8,1.78
393,16:40:15,31.8,1.77
394,16:40:20,31.8,1.76
395,16:40:25,31.8,1.75
396,16:40:30,31.8,1.74
397,16:40:35,31.8,1.73
398,16:40:40,31.8,1.72
399,16:40:45,31.8,1.7
400,16:40:50,31.8,1.69
401,16:40:55,31.8,1.68
402,16:41:00,31.8,1.67
403,16:41:05,31.8,1.66
404,16:41:10,31.8,1.65
405,16:41:15,31.8,1.63
406,16:41:20,31.8,1.62
407,16:41:25,31.8,1.61
408,16:41:30,31.8,1.6
409,16:41:35,31.8,1.59
410,16:41:40,31.8,1.58
411,16:41:45,31.8,1.57
412,16:41:50,31.8,1.56
413,16:41:55,31.8,1.54
414,16:42:00,31.8,1.54
415,16:42:05,31.8,1.53
416,16:42:10,31.8,1.52
417,16:42:15,31.8,1.5
418,16:42:20,31.8,1.49
419,16:42:25,31.8,1.48
420,16:42:30,31.8,1.47
421,16:42:35,31.8,1.46
422,16:42:40,31.8,1.45
423,16:42:45,31.8,1.44
424,16:42:50,31.8,1.43
425,16:42:55,31.8,1.42
426,16:43:00,31.8,1.41
427,16:43:05,31.8,1.4
428,16:43:10,31.8,1.39
429,16:43:15,31.8,1.38
430,16:43:20,31.8,1.37
431,16:43:25,31.8,1.36
432,16:43:30,31.8,1.35
433,16:43:35,31.8,1.34
434,16:43:40,31.8,1.33
435,16:43:45,31.8,1.32
436,16:43:50,31.8,1.31
437,16:43:55,31.8,1.3
438,16:44:00,31.8,1.29
439,16:44:05,31.8,1.28
440,16:44:10,31.8,1.27
441,16:44:15,31.8,1.26
442,16:44:20,31.8,1.25
443,16:44:25,31.8,1.24
444,16:44:30,31.8,1.23
445,16:44:35,31.8,1.22
446,16:44:40,31.8,1.21
447,16:44:45,31.8,1.2
448,16:44:50,31.8,1.19
449,16:44:55,31.8,1.19
450,16:45:00,31.8,1.17
451,16:45:05,31.8,1.16
452,16:45:10,31.8,1.15
453,16:45:15,31.8,1.14
454,16:45:20,31.8,1.14
455,16:45:25,31.8,1.13
456,16:45:30,31.8,1.12
457,16:45:35,31.8,1.11
458,16:45:40,31.8,1.09
459,16:45:45,31.8,1.09
460,16:45:50,31.8,1.08
461,16:45:55,31.8,1.07
462,16:46:00,31.8,1.06
463,16:46:05,31.8,1.05
464,16:46:10,31.8,1.04
465,16:46:15,31.8,1.03
466,16:46:20,31.8,1.02
467,16:46:25,31.8,1.01
468,16:46:30,31.8,1
469,16:46:35,31.8,0.99
470,16:46:40,31.8,0.98
471,16:46:45,31.8,0.97
472,16:46:50,31.8,0.97
473,16:46:55,31.8,0.96
474,16:47:00,31.8,0.95
475,16:47:05,31.8,0.94
476,16:47:10,31.8,0.93
477,16:47:15,31.8,0.92
478,16:47:20,31.8,0.91
479,16:47:25,31.8,0.9
480,16:47:30,31.8,0.89
481,16:47:35,31.8,0.88
482,16:47:40,31.8,0.88
483,16:47:45,31.8,0.87
484,16:47:50,31.8,0.86
485,16:47:55,31.8,0.85
486,16:48:00,31.8,0.84
487,16:48:05,31.8,0.83
488,16:48:10,31.8,0.82
489,16:48:15,31.8,0.81
490,16:48:20,31.8,0.81
491,16:48:25,31.8,0.8
492,16:48:30,31.8,0.79
493,16:48:35,31.8,0.78
494,16:48:40,31.8,0.77
495,16:48:45,31.8,0.76
496,16:48:50,31.8,0.75
497,16:48:55,31.8,0.74
498,16:49:00,31.8,0.73
499,16:49:05,31.8,0.73
500,16:49:10,31.8,0.71
501,16:49:15,31.8,0.71
502,16:49:20,31.8,0.7
503,16:49:25,31.8,0.69
504,16:49:30,31.8,0.68
505,16:49:35,31.8,0.67
506,16:49:40,31.8,0.67
507,16:49:45,31.8,0.66
508,16:49:50,31.8,0.64
509,16:49:55,31.8,0.64
510,16:50:00,31.8,0.63
511,16:50:05,31.8,0.62
512,16:50:10,31.8,0.61
513,16:50:15,31.8,0.6
514,16:50:20,31.8,0.6
515,16:50:25,31.8,0.59
516,16:50:30,31.8,0.58
517,16:50:35,31.8,0.57
518,16:50:40,31.8,0.57
519,16:50:45,31.8,0.56
520,16:50:50,31.8,0.55
521,16:50:55,31.8,0.54
522,16:51:00,31.8,0.53
523,16:51:05,31.8,0.52
524,16:51:10,31.8,0.52
525,16:51:15,31.8,0.51
526,16:51:20,31.8,0.5
527,16:51:25,31.8,0.49
528,16:51:30,31.8,0.48
529,16:51:35,31.8,0.48
530,16:51:40,31.8,0.47
531,16:51:45,31.8,0.46
532,16:51:50,31.8,0.45
533,16:51:55,31.8,0.45
534,16:52:00,31.8,0.44
535,16:52:05,31.8,0.43
536,16:52:10,31.8,0.42
537,16:52:15,31.8,0.41
538,16:52:20,31.8,0.41
539,16:52:25,31.8,0.4
540,16:52:30,31.8,0.39
541,16:52:35,31.8,0.38
542,16:52:40,31.8,0.38
543,16:52:45,31.8,0.37
544,16:52:50,31.8,0.36
545,16:52:55,31.8,0.36
546,16:53:00,31.8,0.35
547,16:53:05,31.8,0.34
548,16:53:10,31.8,0.33
549,16:53:15,31.8,0.32
550,16:53:20,31.8,0.32
551,16:53:25,31.8,0.31
552,16:53:30,31.8,0.3
553,16:53:35,31.8,0.3
554,16:53:40,31.8,0.29
555,16:53:45,31.8,0.29
556,16:53:50,31.8,0.28
557,16:53:55,31.8,0.27
558,16:54:00,31.8,0.27
559,16:54:05,31.8,0.26
560,16:54:10,31.8,0.25
561,16:54:15,31.8,0.25
562,16:54:20,31.8,0.24
563,16:54:25,31.8,0.23
564,16:54:30,31.8,0.23
565,16:54:35,31.8,0.22
566,16:54:40,31.8,0.22
567,16:54:45,31.8,0.21
568,16:54:50,31.8,0.21
569,16:54:55,31.8,0.2
570,16:55:00,31.8,0.19
571,16:55:05,31.8,0.19
572,16:55:10,31.8,0.18
573,16:55:15,31.8,0.18
574,16:55:20,31.8,0.17
575,16:55:25,31.8,0.17
576,16:55:30,31.8,0.16
577,16:55:35,31.8,0.16
578,16:55:40,31.8,0.15
579,16:55:45,31.8,0.15
580,16:55:50,31.8,0.14
581,16:55:55,31.8,0.14
582,16:56:00,31.8,0.13
583,16:56:05,31.8,0.13
584,16:56:10,31.8,0.13
585,16:56:15,31.8,0.12
586,16:56:20,31.8,0.12
587,16:56:25,31.8,0.12
588,16:56:30,31.8,0.11
589,16:56:35,31.8,0.11
590,16:56:40,31.8,0.11
591,16:56:45,31.8,0.11
592,16:56:50,31.8,0.1
593,16:56:55,31.8,0.1
594,16:57:00,31.8,0.1
595,16:57:05,31.8,0.09
596,16:57:10,31.8,0.09
597,16:57:15,31.8,0.09
598,16:57:20,31.8,0.09
599,16:57:25,31.8,0.09
600,16:57:30,31.8,0.08
601,16:57:35,31.8,0.08
602,16:57:40,31.8,0.08
603,16:57:45,31.8,0.08
604,16:57:50,31.8,0.08
605,16:57:55,31.8,0.08
606,16:58:00,31.8,0.08
607,16:58:05,31.8,0.07
608,16:58:10,31.8,0.07
609,16:58:15,31.8,0.07
610,16:58:20,31.8,0.07
611,16:58:25,31.8,0.07
612,16:58:30,31.8,0.07
613,16:58:35,31.8,0.06
614,16:58:40,31.8,0.06
615,16:58:45,31.8,0.06
616,16:58:50,31.8,0.06
617,16:58:55,31.8,0.06
618,16:59:00,31.8,0.06
619,16:59:05,31.8,0.06
620,16:59:10,31.8,0.06
621,16:59:15,31.8,0.06
622,16:59:20,31.8,0.06
623,16:59:25,31.8,0.06
624,16:59:30,31.8,0.06
625,16:59:35,31.8,0.06
626,16:59:40,31.8,0.06
