Index,Time,Temperature,DO
191,19:46:36,32.4,3.91
192,19:46:41,32.4,3.9
193,19:46:46,32.4,3.88
194,19:46:51,32.4,3.87
195,19:46:56,32.4,3.86
196,19:47:01,32.4,3.85
197,19:47:06,32.4,3.84
198,19:47:11,32.4,3.82
199,19:47:16,32.4,3.81
200,19:47:21,32.4,3.8
201,19:47:26,32.4,3.79
202,19:47:31,32.4,3.77
203,19:47:36,32.4,3.76
204,19:47:41,32.4,3.75
205,19:47:46,32.4,3.74
206,19:47:51,32.4,3.73
207,19:47:56,32.4,3.72
208,19:48:01,32.4,3.7
209,19:48:06,32.4,3.69
210,19:48:11,32.4,3.68
211,19:48:16,32.4,3.68
212,19:48:21,32.4,3.66
213,19:48:26,32.4,3.65
214,19:48:31,32.4,3.64
215,19:48:36,32.4,3.62
216,19:48:41,32.4,3.62
217,19:48:46,32.4,3.6
218,19:48:51,32.4,3.59
219,19:48:56,32.4,3.58
220,19:49:01,32.4,3.57
221,19:49:06,32.4,3.56
222,19:49:11,32.4,3.55
223,19:49:16,32.4,3.53
224,19:49:21,32.4,3.52
225,19:49:26,32.4,3.51
226,19:49:31,32.4,3.5
227,19:49:36,32.4,3.49
228,19:49:41,32.4,3.48
229,19:49:46,32.4,3.47
230,19:49:51,32.4,3.45
231,19:49:56,32.4,3.44
232,19:50:01,32.4,3.43
233,19:50:06,32.4,3.42
234,19:50:11,32.4,3.41
235,19:50:16,32.4,3.39
236,19:50:21,32.4,3.38
237,19:50:26,32.4,3.37
238,19:50:31,32.4,3.36
239,19:50:36,32.4,3.35
240,19:50:41,32.4,3.34
241,19:50:46,32.4,3.33
242,19:50:51,32.4,3.32
243,19:50:56,32.4,3.32
244,19:51:01,32.4,3.3
245,19:51:06,32.4,3.28
246,19:51:11,32.4,3.27
247,19:51:16,32.4,3.26
248,19:51:21,32.4,3.25
249,19:51:26,32.4,3.24
250,19:51:31,32.4,3.23
251,19:51:36,32.4,3.22
252,19:51:41,32.4,3.21
253,19:51:46,32.4,3.19
254,19:51:51,32.4,3.19
255,19:51:56,32.4,3.18
256,19:52:01,32.4,3.16
257,19:52:06,32.4,3.16
258,19:52:11,32.4,3.15
259,19:52:16,32.4,3.14
260,19:52:21,32.4,3.13
261,19:52:26,32.4,3.11
262,19:52:31,32.4,3.1
263,19:52:36,32.4,3.09
264,19:52:41,32.4,3.09
265,19:52:46,32.4,3.07
266,19:52:51,32.4,3.06
267,19:52:56,32.4,3.05
268,19:53:01,32.4,3.04
269,19:53:06,32.4,3.03
270,19:53:11,32.4,3.02
271,19:53:16,32.4,3.01
272,19:53:21,32.4,3
273,19:53:26,32.4,2.99
274,19:53:31,32.4,2.98
275,19:53:36,32.4,2.97
276,19:53:41,32.4,2.96
277,19:53:46,32.4,2.95
278,19:53:51,32.4,2.94
279,19:53:56,32.4,2.93
280,19:54:01,32.4,2.92
281,19:54:06,32.4,2.91
282,19:54:11,32.4,2.9
283,19:54:16,32.4,2.88
284,19:54:21,32.4,2.87
285,19:54:26,32.4,2.86
286,19:54:31,32.4,2.85
287,19:54:36,32.4,2.84
288,19:54:41,32.4,2.84
289,19:54:46,32.4,2.82
290,19:54:51,32.4,2.82
291,19:54:56,32.4,2.8
292,19:55:01,32.4,2.79
293,19:55:06,32.4,2.78
294,19:55:11,32.4,2.77
295,19:55:16,32.4,2.77
296,19:55:21,32.4,2.76
297,19:55:26,32.4,2.75
298,19:55:31,32.4,2.73
299,19:55:36,32.4,2.72
300,19:55:41,32.4,2.71
301,19:55:46,32.4,2.7
302,19:55:51,32.4,2.69
303,19:55:56,32.4,2.68
304,19:56:01,32.4,2.67
305,19:56:06,32.4,2.66
306,19:56:11,32.4,2.65
307,19:56:16,32.4,2.64
308,19:56:21,32.4,2.64
309,19:56:26,32.4,2.62
310,19:56:31,32.4,2.61
311,19:56:36,32.4,2.6
312,19:56:41,32.4,2.59
313,19:56:46,32.4,2.58
314,19:56:51,32.4,2.57
315,19:56:56,32.4,2.56
316,19:57:01,32.4,2.55
317,19:57:06,32.4,2.55
318,19:57:11,32.4,2.53
319,19:57:16,32.4,2.53
320,19:57:21,32.4,2.52
321,19:57:26,32.4,2.51
322,19:57:31,32.4,2.5
323,19:57:36,32.4,2.49
324,19:57:41,32.4,2.48
325,19:57:46,32.4,2.47
326,19:57:51,32.4,2.46
327,19:57:56,32.4,2.45
328,19:58:01,32.4,2.44
329,19:58:06,32.4,2.43
330,19:58:11,32.4,2.42
331,19:58:16,32.4,2.41
332,19:58:21,32.4,2.4
333,19:58:26,32.4,2.4
334,19:58:31,32.4,2.38
335,19:58:36,32.4,2.37
336,19:58:41,32.4,2.36
337,19:58:46,32.4,2.35
338,19:58:51,32.4,2.35
339,19:58:56,32.4,2.34
340,19:59:01,32.4,2.33
341,19:59:06,32.4,2.32
342,19:59:11,32.4,2.31
343,19:59:16,32.4,2.3
344,19:59:21,32.4,2.29
345,19:59:26,32.4,2.28
346,19:59:31,32.4,2.28
347,19:59:36,32.4,2.26
348,19:59:41,32.4,2.26
349,19:59:46,32.4,2.24
350,19:59:51,32.4,2.23
351,19:59:56,32.4,2.22
352,20:00:01,32.4,2.22
353,20:00:06,32.4,2.21
354,20:00:11,32.4,2.2
355,20:00:16,32.4,2.19
356,20:00:21,32.4,2.18
357,20:00:26,32.4,2.17
358,20:00:31,32.4,2.16
359,20:00:36,32.4,2.15
360,20:00:41,32.4,2.14
361,20:00:46,32.4,2.13
362,20:00:51,32.4,2.12
363,20:00:56,32.4,2.11
364,20:01:01,32.4,2.1
365,20:01:06,32.4,2.1
366,20:01:11,32.4,2.09
367,20:01:16,32.5,2.07
368,20:01:21,32.5,2.07
369,20:01:26,32.5,2.06
370,20:01:31,32.5,2.05
371,20:01:36,32.5,2.04
372,20:01:41,32.5,2.03
373,20:01:46,32.5,2.02
374,20:01:51,32.5,2.01
375,20:01:56,32.5,2
376,20:02:01,32.5,1.99
377,20:02:06,32.5,1.99
378,20:02:11,32.5,1.98
379,20:02:16,32.5,1.97
380,20:02:21,32.5,1.96
381,20:02:26,32.5,1.95
382,20:02:31,32.5,1.94
383,20:02:36,32.5,1.93
384,20:02:41,32.5,1.92
385,20:02:46,32.5,1.91
386,20:02:51,32.5,1.9
387,20:02:56,32.5,1.9
388,20:03:01,32.5,1.89
389,20:03:06,32.5,1.88
390,20:03:11,32.5,1.87
391,20:03:16,32.5,1.86
392,20:03:21,32.5,1.85
393,20:03:26,32.5,1.85
394,20:03:31,32.5,1.84
395,20:03:36,32.5,1.83
396,20:03:41,32.5,1.82
397,20:03:46,32.5,1.81
398,20:03:51,32.5,1.8
399,20:03:56,32.5,1.79
400,20:04:01,32.5,1.78
401,20:04:06,32.5,1.77
402,20:04:11,32.5,1.76
403,20:04:16,32.5,1.76
404,20:04:21,32.5,1.75
405,20:04:26,32.5,1.74
406,20:04:31,32.5,1.73
407,20:04:36,32.5,1.72
408,20:04:41,32.5,1.71
409,20:04:46,32.5,1.71
410,20:04:51,32.5,1.7
411,20:04:56,32.5,1.69
412,20:05:01,32.5,1.67
413,20:05:06,32.5,1.67
414,20:05:11,32.5,1.66
415,20:05:16,32.5,1.65
416,20:05:21,32.5,1.64
417,20:05:26,32.5,1.63
418,20:05:31,32.5,1.62
419,20:05:36,32.5,1.61
420,20:05:41,32.5,1.61
421,20:05:46,32.5,1.6
422,20:05:51,32.5,1.59
423,20:05:56,32.5,1.58
424,20:06:01,32.5,1.57
425,20:06:06,32.5,1.56
426,20:06:11,32.5,1.55
427,20:06:16,32.5,1.55
428,20:06:21,32.5,1.54
429,20:06:26,32.5,1.53
430,20:06:31,32.5,1.52
431,20:06:36,32.5,1.51
432,20:06:41,32.5,1.5
433,20:06:46,32.5,1.49
434,20:06:51,32.5,1.49
435,20:06:56,32.5,1.48
436,20:07:01,32.5,1.47
437,20:07:06,32.5,1.46
438,20:07:11,32.5,1.45
439,20:07:16,32.5,1.44
440,20:07:21,32.5,1.44
441,20:07:26,32.5,1.43
442,20:07:31,32.5,1.42
443,20:07:36,32.5,1.41
444,20:07:41,32.5,1.4
445,20:07:46,32.5,1.39
446,20:07:51,32.5,1.38
447,20:07:56,32.5,1.38
448,20:08:01,32.5,1.37
449,20:08:06,32.5,1.36
450,20:08:11,32.5,1.35
451,20:08:16,32.5,1.34
452,20:08:21,32.5,1.33
453,20:08:26,32.5,1.33
454,20:08:31,32.5,1.32
455,20:08:36,32.5,1.31
456,20:08:41,32.5,1.3
457,20:08:46,32.5,1.29
458,20:08:51,32.5,1.28
459,20:08:56,32.5,1.28
460,20:09:01,32.5,1.27
461,20:09:06,32.5,1.26
462,20:09:11,32.5,1.25
463,20:09:16,32.5,1.24
464,20:09:21,32.5,1.23
465,20:09:26,32.5,1.22
466,20:09:31,32.5,1.22
467,20:09:36,32.5,1.21
468,20:09:41,32.5,1.2
469,20:09:46,32.5,1.19
470,20:09:51,32.5,1.18
471,20:09:56,32.5,1.18
472,20:10:01,32.5,1.17
473,20:10:06,32.5,1.16
474,20:10:11,32.5,1.15
475,20:10:16,32.5,1.14
476,20:10:21,32.5,1.14
477,20:10:26,32.5,1.13
478,20:10:31,32.5,1.12
479,20:10:36,32.5,1.11
480,20:10:41,32.5,1.1
481,20:10:46,32.5,1.09
482,20:10:51,32.5,1.08
483,20:10:56,32.5,1.08
484,20:11:01,32.5,1.07
485,20:11:06,32.5,1.06
486,20:11:11,32.5,1.05
487,20:11:16,32.5,1.04
488,20:11:21,32.5,1.04
489,20:11:26,32.5,1.03
490,20:11:31,32.5,1.02
491,20:11:36,32.5,1.01
492,20:11:41,32.5,1
493,20:11:46,32.5,1
494,20:11:51,32.5,0.99
495,20:11:56,32.5,0.98
496,20:12:01,32.5,0.97
497,20:12:06,32.5,0.96
498,20:12:11,32.5,0.96
499,20:12:16,32.5,0.95
500,20:12:21,32.5,0.94
501,20:12:26,32.5,0.93
502,20:12:31,32.5,0.92
503,20:12:36,32.5,0.91
504,20:12:41,32.5,0.91
505,20:12:46,32.5,0.9
506,20:12:51,32.5,0.89
507,20:12:56,32.5,0.88
508,20:13:01,32.5,0.88
509,20:13:06,32.5,0.87
510,20:13:11,32.5,0.86
511,20:13:16,32.5,0.85
512,20:13:21,32.5,0.84
513,20:13:26,32.5,0.83
514,20:13:31,32.5,0.83
515,20:13:36,32.5,0.82
516,20:13:41,32.5,0.81
517,20:13:46,32.5,0.8
518,20:13:51,32.5,0.8
519,20:13:56,32.5,0.79
520,20:14:01,32.5,0.78
521,20:14:06,32.5,0.77
522,20:14:11,32.5,0.76
523,20:14:16,32.5,0.75
524,20:14:21,32.5,0.75
525,20:14:26,32.5,0.74
526,20:14:31,32.5,0.73
527,20:14:36,32.5,0.72
528,20:14:41,32.5,0.71
529,20:14:46,32.5,0.71
530,20:14:51,32.5,0.7
531,20:14:56,32.5,0.69
532,20:15:01,32.5,0.68
533,20:15:06,32.5,0.68
534,20:15:11,32.5,0.67
535,20:15:16,32.5,0.66
536,20:15:21,32.5,0.65
537,20:15:26,32.5,0.65
538,20:15:31,32.5,0.64
539,20:15:36,32.5,0.63
540,20:15:41,32.5,0.62
541,20:15:46,32.5,0.61
542,20:15:51,32.5,0.6
543,20:15:56,32.5,0.6
544,20:16:01,32.5,0.59
545,20:16:06,32.5,0.58
546,20:16:11,32.5,0.58
547,20:16:16,32.5,0.57
548,20:16:21,32.5,0.56
549,20:16:26,32.5,0.55
550,20:16:31,32.5,0.55
551,20:16:36,32.5,0.54
552,20:16:41,32.5,0.53
553,20:16:46,32.5,0.52
554,20:16:51,32.5,0.51
555,20:16:56,32.5,0.51
556,20:17:01,32.5,0.5
557,20:17:06,32.5,0.49
558,20:17:11,32.5,0.49
559,20:17:16,32.5,0.48
560,20:17:21,32.5,0.47
561,20:17:26,32.5,0.46
562,20:17:31,32.5,0.45
563,20:17:36,32.5,0.45
564,20:17:41,32.5,0.44
565,20:17:46,32.5,0.43
566,20:17:51,32.6,0.43
567,20:17:56,32.5,0.42
568,20:18:01,32.5,0.41
569,20:18:06,32.5,0.4
570,20:18:11,32.5,0.4
571,20:18:16,32.5,0.39
572,20:18:21,32.5,0.38
573,20:18:26,32.5,0.37
574,20:18:31,32.5,0.37
575,20:18:36,32.5,0.36
576,20:18:41,32.5,0.35
577,20:18:46,32.5,0.34
578,20:18:51,32.5,0.34
579,20:18:56,32.5,0.33
580,20:19:01,32.5,0.32
581,20:19:06,32.5,0.32
582,20:19:11,32.5,0.31
583,20:19:16,32.5,0.3
584,20:19:21,32.5,0.29
585,20:19:26,32.5,0.28
586,20:19:31,32.5,0.28
587,20:19:36,32.5,0.27
588,20:19:41,32.5,0.26
589,20:19:46,32.5,0.26
590,20:19:51,32.5,0.25
591,20:19:56,32.5,0.24
592,20:20:01,32.5,0.24
593,20:20:06,32.5,0.23
594,20:20:11,32.5,0.22
595,20:20:16,32.5,0.21
596,20:20:21,32.5,0.21
597,20:20:26,32.5,0.2
598,20:20:31,32.5,0.2
599,20:20:36,32.5,0.19
600,20:20:41,32.5,0.18
601,20:20:46,32.5,0.17
602,20:20:51,32.5,0.17
603,20:20:56,32.5,0.16
604,20:21:01,32.5,0.15
605,20:21:06,32.6,0.14
606,20:21:11,32.6,0.14
607,20:21:16,32.6,0.13
608,20:21:21,32.6,0.12
609,20:21:26,32.6,0.11
610,20:21:31,32.6,0.11
611,20:21:36,32.6,0.1
612,20:21:41,32.6,0.09
613,20:21:46,32.6,0.09
614,20:21:51,32.6,0.08
615,20:21:56,32.6,0.07
616,20:22:01,32.6,0.07
617,20:22:06,32.6,0.06
618,20:22:11,32.6,0.06
619,20:22:16,32.6,0.05
620,20:22:21,32.6,0.05
621,20:22:26,32.6,0.04
622,20:22:31,32.6,0.04
623,20:22:36,32.6,0.03
624,20:22:41,32.6,0.03
625,20:22:46,32.6,0.03
